,loss,accuracy,val_loss,val_accuracy,lr,_timestamp,_runtime
0,2.066725254058838,0.230946347117424,1.4599827527999878,0.4370330572128296,0.0009990005,1649042804,3127
1,1.443118691444397,0.4309726655483246,1.4501144886016846,0.45433127880096436,0.0009990005,1649042846,3169
2,1.1949965953826904,0.5038979053497314,1.0454589128494263,0.5659285187721252,0.0009990005,1649042890,3213
3,1.0404109954833984,0.5726785063743591,1.0551421642303467,0.5878037214279175,0.0009990005,1649042932,3255
4,0.8795050978660583,0.6602743268013,0.9443463683128357,0.6850642561912537,0.0009990005,1649042974,3297
5,0.7550427913665771,0.7233314514160156,0.8475347757339478,0.6909874081611633,0.0009990005,1649043014,3337
6,0.6505203247070312,0.7704351544380188,0.8647589683532715,0.6830450296401978,0.0009990005,1649043052,3375
7,0.5739151835441589,0.7984606027603149,0.7703951001167297,0.7257184982299805,0.0009990005,1649043092,3415
8,0.5047850012779236,0.8263872861862183,0.7106764316558838,0.7580265402793884,0.0009990005,1649043134,3457
9,0.4523962736129761,0.8463208675384521,0.40723976492881775,0.8590563535690308,0.0009990005,1649043176,3499
10,0.40650466084480286,0.8625374436378479,0.4216160476207733,0.8632294535636902,0.0009990005,1649043218,3541
11,0.3794877529144287,0.8741489052772522,0.39319953322410583,0.8706333637237549,0.0009990005,1649043260,3583
12,0.3516760766506195,0.8832604289054871,0.280267596244812,0.9070472121238708,0.0009990005,1649043302,3625
13,0.3201521039009094,0.8921416997909546,0.7320739030838013,0.7595072984695435,0.0009990005,1649043339,3662
14,0.295545756816864,0.9030624032020569,0.2785907983779907,0.9073164463043213,0.0009990005,1649043381,3704
15,0.28210368752479553,0.906022846698761,0.33680543303489685,0.8903546929359436,0.0009990005,1649043418,3741
16,0.2758409082889557,0.9087201356887817,0.2661319077014923,0.9139799475669861,0.0009990005,1649043461,3784
17,0.2551688849925995,0.9162856340408325,0.23054330050945282,0.9252204298973083,0.0009990005,1649043502,3825
18,0.245316281914711,0.9205289483070374,0.3573993742465973,0.8748738169670105,0.0009990005,1649043541,3864
19,0.22930969297885895,0.9265813827514648,0.34087318181991577,0.8916335701942444,0.0009990005,1649043578,3901
20,0.20669466257095337,0.9308904409408569,0.24595032632350922,0.9210473299026489,0.0009990005,1649043616,3939
21,0.21107614040374756,0.9299036264419556,0.23941875994205475,0.9191626906394958,0.0009990005,1649043654,3977
22,0.18572309613227844,0.9385546445846558,0.22022341191768646,0.9290570020675659,0.0009990005,1649043696,4019
23,0.1762397587299347,0.9417124390602112,0.28526100516319275,0.9107491374015808,0.0009990005,1649043734,4057
24,0.17189383506774902,0.9433571100234985,0.1814073771238327,0.943057119846344,0.0009990005,1649043774,4097
25,0.16626080870628357,0.9454951882362366,0.19337882101535797,0.9338359236717224,0.0009990005,1649043811,4134
26,0.16505706310272217,0.9467122554779053,0.22248756885528564,0.926633894443512,0.0009990005,1649043850,4173
27,0.15030454099178314,0.950823962688446,0.19660188257694244,0.9392205476760864,0.0009990005,1649043888,4211
28,0.14461560547351837,0.9515805244445801,0.27820315957069397,0.9095376133918762,0.0009990005,1649043926,4249
29,0.13932040333747864,0.9546725153923035,0.167350634932518,0.9439321756362915,0.0009990005,1649043966,4289
30,0.13708466291427612,0.9540146589279175,0.22969761490821838,0.9302012324333191,0.0009990005,1649044005,4328
31,0.13045017421245575,0.9577974677085876,0.1710396558046341,0.9469610452651978,0.0009990005,1649044046,4369
32,0.12708881497383118,0.958027720451355,0.16041862964630127,0.9485090970993042,0.0009990005,1649044087,4410
33,0.19228439033031464,0.9390151500701904,0.15188133716583252,0.9516053199768066,0.0009990005,1649044128,4451
34,0.13859616219997406,0.9538502097129822,0.17026622593402863,0.9422494173049927,0.0009990005,1649044168,4491
35,0.12464875727891922,0.9578961133956909,0.16117998957633972,0.9474321603775024,0.0009990005,1649044205,4528
36,0.12179739773273468,0.9602644443511963,0.14650674164295197,0.9522110819816589,0.0009990005,1649044246,4569
37,0.11604578047990799,0.9611855149269104,0.1660154014825821,0.9451436996459961,0.0009990005,1649044287,4610
38,0.11123991012573242,0.962928831577301,0.14114466309547424,0.9534899592399597,0.0009990005,1649044328,4651
39,0.10201816260814667,0.9667445421218872,0.1296260803937912,0.9604899883270264,0.0009990005,1649044371,4694
40,0.09809340536594391,0.9669089913368225,0.14215663075447083,0.9530860781669617,0.0009990005,1649044412,4735
41,0.09672815352678299,0.9679287075996399,0.11514943093061447,0.9620380997657776,0.0009990005,1649044452,4775
42,0.10035568475723267,0.9674023985862732,0.14858190715312958,0.9539610743522644,0.0009990005,1649044494,4817
43,0.09275823831558228,0.9690141677856445,0.2114771157503128,0.9306051135063171,0.0009990005,1649044531,4854
44,0.08871296048164368,0.9712180495262146,0.1650541126728058,0.9487783312797546,0.0009990005,1649044569,4892
45,0.08983174711465836,0.9707575440406799,0.2986701428890228,0.9085279703140259,0.0009990005,1649044606,4929
46,0.116162970662117,0.9617775678634644,0.1660577654838562,0.9445379376411438,0.0009990005,1649044644,4967
47,0.09420820325613022,0.9690141677856445,0.11468792706727982,0.9633169770240784,0.0009990005,1649044683,5006
48,0.0872231125831604,0.9713824987411499,0.12221682071685791,0.9586727023124695,0.0009990005,1649044723,5046
49,0.07886691391468048,0.974342942237854,0.1018364280462265,0.9672208428382874,0.0009990005,1649044765,5088
50,0.07605748623609543,0.9748034477233887,0.12533661723136902,0.9594130516052246,0.0009990005,1649044808,5131
51,0.0737476497888565,0.975099503993988,0.10439904034137726,0.9655381441116333,0.0009990005,1649044846,5169
52,0.07085949927568436,0.9760534167289734,0.11559177935123444,0.9619708061218262,0.0009990005,1649044884,5207
53,0.07148338109254837,0.9763165712356567,0.10218904912471771,0.9675573706626892,0.0009990005,1649044924,5247
54,0.07269737869501114,0.9756587147712708,0.12346968799829483,0.9597496390342712,0.0009990005,1649044965,5288
55,0.06810774654150009,0.9772704839706421,0.13742955029010773,0.9565861225128174,0.0009990005,1649045003,5326
56,0.08175753057003021,0.9741126894950867,0.11612214893102646,0.964528501033783,0.0009990005,1649045042,5365
57,0.06881541013717651,0.9776323437690735,0.12419324368238449,0.9592784643173218,0.0009990005,1649045081,5404
58,0.065383180975914,0.9784875512123108,0.10334181040525436,0.9658746719360352,0.0009990005,1649045120,5443
59,0.06028392165899277,0.9804940819740295,0.09216292202472687,0.9709901213645935,0.0009990005,1649045161,5484
60,0.05942703038454056,0.9797046184539795,0.1010531336069107,0.9680958390235901,0.0009990005,1649045201,5524
61,0.057165153324604034,0.9799677729606628,0.08863717317581177,0.9722016453742981,0.0009990005,1649045241,5564
62,0.05575618892908096,0.9807900786399841,0.10645569860935211,0.9662784934043884,0.0009990005,1649045282,5605
63,0.05675887688994408,0.9811848402023315,0.09135904163122177,0.9708554744720459,0.0009990005,1649045321,5644
64,0.055301498621702194,0.9814150929450989,0.08478399366140366,0.972942054271698,0.0009990005,1649045364,5687
65,0.05891922116279602,0.9802309274673462,0.0890740230679512,0.9723362922668457,0.0009990005,1649045404,5727
66,0.06132369488477707,0.9796059131622314,0.09202739596366882,0.9696439504623413,0.0009990005,1649045443,5766
67,0.05055725947022438,0.9837834239006042,0.08484438061714172,0.9723362922668457,0.0009990005,1649045481,5804
68,0.05259737744927406,0.9826321601867676,0.0943271815776825,0.9702497124671936,0.0009990005,1649045520,5843
69,0.05078504979610443,0.9839807748794556,0.08343298733234406,0.9733458757400513,0.0009990005,1649045563,5886
70,0.048362378031015396,0.9825334548950195,0.0880129486322403,0.9728747606277466,0.0009990005,1649045603,5926
71,0.04722195491194725,0.9846386909484863,0.08873274177312851,0.9725381731987,0.0009990005,1649045641,5964
72,0.04707697406411171,0.9842110276222229,0.10321272909641266,0.9645957946777344,0.0009990005,1649045680,6003
73,0.052133336663246155,0.9834873676300049,0.17925964295864105,0.9446052312850952,0.0009990005,1649045718,6041
74,0.05410571023821831,0.9818097949028015,0.10186958312988281,0.9691054821014404,0.0009990005,1649045757,6080
75,0.04769478365778923,0.9835860729217529,0.08559020608663559,0.9740862846374512,0.0009990005,1649045799,6122
76,0.05577335134148598,0.9814150929450989,0.07733160257339478,0.9740862846374512,0.0009990005,1649045838,6161
77,0.06036635860800743,0.9798033237457275,0.12262815237045288,0.9592784643173218,0.0009990005,1649045876,6199
78,0.04556833952665329,0.9839807748794556,0.10729319602251053,0.9666823744773865,0.0009990005,1649045914,6237
79,0.04434654861688614,0.9852965474128723,0.09010742604732513,0.9709901213645935,0.0009990005,1649045952,6275
80,0.04470505937933922,0.9853623509407043,0.07663322985172272,0.9760382175445557,0.0009990005,1649045993,6316
81,0.042707279324531555,0.985724151134491,0.10722404718399048,0.9655381441116333,0.0009990005,1649046033,6356
82,0.04041004925966263,0.986382007598877,0.08707870543003082,0.9737497568130493,0.0009990005,1649046072,6395
83,0.04149162396788597,0.9859873056411743,0.07047495245933533,0.9775190353393555,0.0009990005,1649046114,6437
84,0.03663237765431404,0.987862229347229,0.0686541423201561,0.9771151542663574,0.0009990005,1649046154,6477
85,0.03441997244954109,0.9880924820899963,0.0726027712225914,0.9761728644371033,0.0009990005,1649046195,6518
86,0.03660164773464203,0.9874017238616943,0.09182313084602356,0.9715285897254944,0.0009990005,1649046235,6558
87,0.059134893119335175,0.9804940819740295,0.0848979502916336,0.9741535782814026,0.0009990005,1649046273,6596
88,0.04036031663417816,0.9863491058349609,0.08230219036340714,0.9732112884521484,0.0009990005,1649046313,6636
89,0.03719401732087135,0.987928032875061,0.0912017822265625,0.9701151251792908,0.0009990005,1649046351,6674
90,0.03712417930364609,0.9874675273895264,0.0813564583659172,0.973143994808197,0.0009990005,1649046391,6714
91,0.033843718469142914,0.9890134930610657,0.08052972704172134,0.9726055264472961,0.0009990005,1649046429,6752
92,0.034832440316677094,0.9884214401245117,0.08652637153863907,0.9748266935348511,0.0009990005,1649046467,6790
93,0.03242839127779007,0.9890134930610657,0.09498511999845505,0.9709901213645935,0.0009990005,1649046505,6828
94,0.03102879785001278,0.9894740581512451,0.05917907878756523,0.9822306036949158,0.0009990005,1649046548,6871
95,0.03181975334882736,0.989276647567749,0.06691360473632812,0.9795382618904114,0.0009990005,1649046587,6910
96,0.030287720263004303,0.9898029565811157,0.065553218126297,0.9787305593490601,0.0009990005,1649046625,6948
97,0.03674832358956337,0.9876977801322937,0.4458104074001312,0.88523930311203,0.0009990005,1649046662,6985
98,0.044935647398233414,0.9854280948638916,0.06789442896842957,0.9789997935295105,0.0009990005,1649046701,7024
99,0.04324491322040558,0.9849346876144409,0.06590951979160309,0.9792017340660095,0.0009990005,1649046739,7062
